,0,1
2141,True,False
2142,True,False
2143,True,False
2144,True,False
2145,True,False
2146,True,False
2147,True,False
2148,True,False
2149,True,False
2150,True,False
2151,True,False
2152,True,False
2153,True,False
2154,True,False
2155,True,False
2156,True,False
2157,True,False
2158,True,False
2159,True,False
2160,True,False
2161,True,False
2162,True,False
2163,True,False
2164,True,False
2165,True,False
2166,True,False
2167,True,False
2168,True,False
2169,True,False
2170,True,False
2171,True,False
2172,True,False
2173,True,False
2174,True,False
2175,True,False
2176,True,False
2177,True,False
2178,True,False
2179,True,False
2180,True,False
2181,True,False
2182,True,False
2183,True,False
2184,True,False
2185,True,False
2186,True,False
2187,True,False
2188,True,False
2189,True,False
2190,True,False
2191,True,False
2192,True,False
2193,True,False
2194,True,False
2195,True,False
2196,True,False
2197,True,False
2198,True,False
2199,True,False
2200,True,False
2201,True,False
2202,True,False
2203,True,False
2204,True,False
2205,True,False
2206,True,False
2207,True,False
2208,True,False
2209,True,False
2210,True,False
2211,True,False
2212,True,False
2213,True,False
2214,True,False
2215,True,False
2216,True,False
2217,True,False
2218,True,False
2219,True,False
2220,True,False
2221,True,False
2222,True,False
2223,True,False
2224,True,False
2225,True,False
2226,True,False
2227,True,False
2228,True,False
2229,True,False
2230,True,False
2231,True,False
2232,True,False
2233,True,False
2234,True,False
2235,True,False
2236,True,False
2237,True,False
2238,True,False
2239,True,False
2240,True,False
2241,True,False
2242,True,False
2243,True,False
2244,True,False
2245,True,False
2246,True,False
2247,True,False
2248,True,False
2249,True,False
2250,True,False
2251,True,False
2252,True,False
2253,True,False
2254,True,False
2255,True,False
2256,True,False
2257,True,False
2258,True,False
2259,True,False
2260,True,False
2261,True,False
2262,True,False
2263,True,False
2264,True,False
2265,True,False
2266,True,False
2267,True,False
2268,True,False
2269,True,False
2270,True,False
2271,True,False
2272,True,False
2273,True,False
2274,True,False
2275,True,False
2276,True,False
2277,True,False
2278,True,False
2279,True,False
2280,True,False
2281,True,False
2282,True,False
2283,True,False
2284,True,False
2285,True,False
2286,True,False
2287,True,False
2288,True,False
2289,True,False
2290,True,False
2291,True,False
2292,True,False
2293,True,False
2294,True,False
2295,True,False
2296,True,False
2297,True,False
2298,True,False
2299,True,False
2300,True,False
2301,True,False
2302,True,False
2303,True,False
2304,True,False
2305,True,False
2306,True,False
2307,True,False
2308,True,False
2309,True,False
2310,True,False
2311,True,False
2312,True,False
2313,True,False
2314,True,False
2315,True,False
2316,True,False
2317,True,False
2318,True,False
2319,True,False
2320,True,False
2321,True,False
2322,True,False
2323,True,False
2324,True,False
2325,True,False
2326,True,False
2327,True,False
2328,True,False
2329,True,False
2330,True,False
2331,True,False
2332,True,False
2333,True,False
2334,True,False
2335,True,False
2336,True,False
2337,True,False
2338,True,False
2339,True,False
2340,True,False
2341,True,False
2342,True,False
2343,True,False
2344,True,False
2345,True,False
2346,True,False
2347,True,False
2348,True,False
2349,True,False
2350,True,False
2351,True,False
2352,True,False
2353,True,False
2354,True,False
2355,True,False
2356,True,False
2357,True,False
2358,True,False
2359,True,False
2360,True,False
2361,True,False
2362,True,False
2363,True,False
2364,True,False
2365,True,False
2366,True,False
2367,True,False
2368,True,False
2369,True,False
2370,True,False
2371,True,False
2372,True,False
2373,True,False
2374,True,False
2375,True,False
2376,True,False
2377,True,False
2378,True,False
2379,True,False
2380,True,False
2381,True,False
2382,True,False
2383,True,False
2384,True,False
2385,True,False
2386,True,False
2387,True,False
2388,True,False
2389,True,False
2390,True,False
2391,True,False
2392,True,False
2393,True,False
2394,True,False
2395,True,False
2396,True,False
2397,True,False
2398,True,False
2399,True,False
2400,True,False
2401,True,False
2402,True,False
2403,True,False
2404,True,False
2405,True,False
2406,True,False
2407,True,False
2408,True,False
2409,True,False
2410,True,False
2411,True,False
2412,True,False
2413,True,False
2414,True,False
2415,True,False
2416,True,False
2417,True,False
2418,True,False
2419,True,False
2420,True,False
2421,True,False
2422,True,False
2423,True,False
2424,True,False
2425,True,False
2426,True,False
2427,True,False
2428,True,False
2429,True,False
2430,True,False
2431,True,False
2432,True,False
2433,True,False
2434,True,False
2435,True,False
2436,True,False
2437,True,False
2438,True,False
2439,True,False
2440,True,False
2441,True,False
2442,True,False
2443,True,False
2444,True,False
2445,True,False
2446,True,False
2447,True,False
2448,True,False
2449,True,False
2450,True,False
2451,True,False
2452,True,False
2453,True,False
2454,True,False
2455,True,False
2456,True,False
2457,True,False
2458,True,False
2459,True,False
2460,True,False
2461,True,False
2462,True,False
2463,True,False
2464,True,False
2465,True,False
2466,True,False
2467,True,False
2468,True,False
2469,True,False
2470,True,False
2471,True,False
2472,True,False
2473,True,False
2474,True,False
2475,True,False
2476,True,False
2477,True,False
2478,True,False
2479,True,False
2480,True,False
2481,True,False
2482,True,False
2483,True,False
2484,True,False
2485,True,False
2486,True,False
2487,True,False
2488,True,False
2489,True,False
2490,True,False
2491,True,False
2492,True,False
2493,True,False
2494,True,False
2495,True,False
2496,True,False
2497,True,False
2498,True,False
2499,True,False
2500,True,False
2501,True,False
2502,True,False
2503,True,False
2504,True,False
2505,True,False
2506,True,False
2507,True,False
2508,True,False
2509,True,False
2510,True,False
2511,True,False
2512,True,False
2513,True,False
2514,True,False
2515,True,False
2516,True,False
2517,True,False
2518,True,False
2519,True,False
2520,True,False
2521,True,False
2522,True,False
2523,True,False
2524,True,False
2525,True,False
2526,True,False
2527,True,False
2528,True,False
2529,True,False
2530,True,False
2531,True,False
2532,True,False
2533,True,False
2534,True,False
2535,True,False
2536,True,False
2537,True,False
2538,True,False
2539,True,False
2540,True,False
2541,True,False
2542,True,False
2543,True,False
2544,True,False
2545,True,False
2546,True,False
2547,True,False
2548,True,False
2549,True,False
2550,True,False
2551,True,False
2552,True,False
2553,True,False
2554,True,False
2555,True,False
2556,True,False
2557,True,False
2558,True,False
2559,True,False
2560,True,False
2561,True,False
2562,True,False
2563,True,False
2564,True,False
2565,True,False
2566,True,False
2567,True,False
2568,True,False
2569,True,False
2570,True,False
2571,True,False
2572,True,False
2573,True,False
2574,True,False
2575,True,False
2576,True,False
2577,True,False
2578,True,False
2579,True,False
2580,True,False
2581,True,False
2582,True,False
2583,True,False
2584,True,False
2585,True,False
2586,True,False
2587,True,False
2588,True,False
2589,True,False
2590,True,False
2591,True,False
2592,True,False
2593,True,False
2594,True,False
2595,True,False
2596,True,False
2597,True,False
2598,True,False
2599,True,False
2600,True,False
2601,True,False
2602,True,False
2603,True,False
2604,True,False
2605,True,False
2606,True,False
2607,True,False
2608,True,False
2609,True,False
2610,True,False
2611,True,False
2612,True,False
2613,True,False
2614,True,False
2615,True,False
2616,True,False
2617,True,False
2618,True,False
2619,True,False
2620,True,False
2621,True,False
2622,True,False
2623,True,False
2624,True,False
2625,True,False
2626,True,False
2627,True,False
2628,True,False
2629,True,False
2630,True,False
2631,True,False
2632,True,False
2633,True,False
2634,True,False
2635,True,False
2636,True,False
2637,True,False
2638,True,False
2639,True,False
2640,True,False
2641,True,False
2642,True,False
2643,True,False
2644,True,False
2645,True,False
2646,True,False
2647,True,False
2648,True,False
2649,True,False
2650,True,False
2651,True,False
2652,True,False
2653,True,False
2654,True,False
2655,True,False
2656,True,False
2657,True,False
2658,True,False
2659,True,False
2660,True,False
2661,True,False
2662,True,False
2663,True,False
2664,True,False
2665,True,False
2666,True,False
2667,True,False
2668,True,False
2669,True,False
2670,True,False
2671,True,False
2672,True,False
2673,True,False
2674,True,False
2675,True,False
2676,True,False
2677,True,False
2678,True,False
2679,True,False
2680,True,False
2681,True,False
2682,True,False
2683,True,False
2684,True,False
2685,True,False
2686,True,False
2687,True,False
2688,True,False
2689,True,False
2690,True,False
2691,True,False
2692,True,False
2693,True,False
2694,True,False
2695,True,False
2696,True,False
2697,True,False
2698,True,False
2699,True,False
2700,True,False
2701,True,False
2702,True,False
2703,True,False
2704,True,False
2705,True,False
2706,True,False
2707,True,False
2708,True,False
2709,True,False
2710,True,False
2711,True,False
2712,True,False
2713,True,False
2714,True,False
2715,True,False
2716,True,False
2717,True,False
2718,True,False
2719,True,False
2720,True,False
2721,True,False
2722,True,False
2723,True,False
2724,True,False
2725,True,False
2726,True,False
2727,True,False
2728,True,False
2729,True,False
2730,True,False
2731,True,False
2732,True,False
2733,True,False
2734,True,False
2735,True,False
2736,True,False
2737,True,False
2738,True,False
2739,True,False
2740,True,False
2741,True,False
2742,True,False
2743,True,False
2744,True,False
2745,True,False
2746,True,False
2747,True,False
2748,True,False
2749,True,False
2750,True,False
2751,True,False
2752,True,False
2753,True,False
2754,True,False
2755,True,False
2756,True,False
2757,True,False
2758,True,False
2759,True,False
2760,True,False
2761,True,False
2762,True,False
2763,True,False
2764,True,False
2765,True,False
2766,True,False
2767,True,False
2768,True,False
2769,True,False
2770,True,False
2771,True,False
2772,True,False
2773,True,False
2774,True,False
2775,True,False
2776,True,False
2777,True,False
2778,True,False
2779,True,False
2780,True,False
2781,True,False
2782,True,False
2783,True,False
2784,True,False
2785,True,False
2786,True,False
2787,True,False
2788,True,False
2789,True,False
2790,True,False
2791,True,False
2792,True,False
2793,True,False
2794,True,False
2795,True,False
2796,True,False
2797,True,False
2798,True,False
2799,True,False
2800,True,False
2801,True,False
2802,True,False
2803,True,False
2804,True,False
2805,True,False
2806,True,False
2807,True,False
2808,True,False
2809,True,False
2810,True,False
2811,True,False
2812,True,False
2813,True,False
2814,True,False
2815,True,False
2816,True,False
2817,True,False
2818,True,False
2819,True,False
2820,True,False
2821,True,False
2822,True,False
2823,True,False
2824,True,False
2825,True,False
2826,True,False
2827,True,False
2828,True,False
2829,True,False
2830,True,False
2831,True,False
2832,True,False
2833,True,False
2834,True,False
2835,True,False
2836,True,False
2837,True,False
2838,True,False
2839,True,False
2840,True,False
2841,True,False
2842,True,False
2843,True,False
2844,True,False
2845,True,False
2846,True,False
2847,True,False
2848,True,False
2849,True,False
2850,True,False
2851,True,False
2852,True,False
2853,True,False
2854,True,False
2855,True,False
2856,True,False
2857,True,False
2858,True,False
2859,True,False
2860,True,False
2861,True,False
2862,True,False
2863,True,False
2864,True,False
2865,True,False
2866,True,False
2867,True,False
2868,True,False
2869,True,False
2870,True,False
2871,True,False
2872,True,False
2873,True,False
2874,True,False
2875,True,False
2876,True,False
2877,True,False
2878,True,False
2879,True,False
2880,True,False
2881,True,False
2882,True,False
2883,True,False
2884,True,False
2885,True,False
2886,True,False
2887,True,False
2888,True,False
2889,True,False
2890,True,False
2891,True,False
2892,True,False
2893,True,False
2894,True,False
2895,True,False
2896,True,False
2897,True,False
2898,True,False
2899,True,False
2900,True,False
2901,True,False
2902,True,False
2903,True,False
2904,True,False
2905,True,False
2906,True,False
2907,True,False
2908,True,False
2909,True,False
2910,True,False
2911,True,False
2912,True,False
2913,True,False
2914,True,False
2915,True,False
2916,True,False
2917,True,False
2918,True,False
2919,True,False
2920,True,False
2921,True,False
2922,True,False
2923,True,False
2924,True,False
2925,True,False
2926,True,False
2927,True,False
2928,True,False
2929,True,False
2930,True,False
2931,True,False
2932,True,False
2933,True,False
2934,True,False
2935,True,False
2936,True,False
2937,True,False
2938,True,False
2939,True,False
2940,True,False
2941,True,False
2942,True,False
2943,True,False
2944,True,False
2945,True,False
2946,True,False
2947,True,False
2948,True,False
2949,True,False
2950,True,False
2951,True,False
2952,True,False
2953,True,False
2954,True,False
2955,True,False
2956,True,False
2957,True,False
2958,True,False
2959,True,False
2960,True,False
2961,True,False
2962,True,False
2963,True,False
2964,True,False
2965,True,False
2966,True,False
2967,True,False
2968,True,False
2969,True,False
2970,True,False
2971,True,False
2972,True,False
2973,True,False
2974,True,False
2975,True,False
2976,True,False
2977,True,False
2978,True,False
2979,True,False
2980,True,False
2981,True,False
2982,True,False
2983,True,False
2984,True,False
2985,True,False
2986,True,False
2987,True,False
2988,True,False
2989,True,False
2990,True,False
2991,True,False
2992,True,False
2993,True,False
2994,True,False
2995,True,False
2996,True,False
2997,True,False
2998,True,False
2999,True,False
3000,True,False
3001,True,False
3002,True,False
3003,True,False
3004,True,False
3005,True,False
3006,True,False
3007,True,False
3008,True,False
3009,True,False
3010,True,False
3011,True,False
3012,True,False
3013,True,False
3014,True,False
3015,True,False
3016,True,False
3017,True,False
3018,True,False
3019,True,False
3020,True,False
3021,True,False
3022,True,False
3023,True,False
3024,True,False
3025,True,False
3026,True,False
3027,True,False
3028,True,False
3029,True,False
3030,True,False
3031,True,False
3032,True,False
3033,True,False
3034,True,False
3035,True,False
3036,True,False
3037,True,False
3038,True,False
3039,True,False
3040,True,False
3041,True,False
3042,True,False
3043,True,False
3044,True,False
3045,True,False
3046,True,False
3047,True,False
3048,True,False
3049,True,False
3050,True,False
3051,True,False
3052,True,False
3053,True,False
3054,True,False
3055,True,False
3056,True,False
3057,True,False
3058,True,False
3059,True,False
3060,True,False
3061,True,False
3062,True,False
3063,True,False
3064,True,False
3065,True,False
3066,True,False
3067,True,False
3068,True,False
3069,True,False
3070,True,False
3071,True,False
3072,True,False
3073,True,False
3074,True,False
3075,True,False
3076,True,False
3077,True,False
3078,True,False
3079,True,False
3080,True,False
3081,True,False
3082,True,False
3083,True,False
3084,True,False
3085,True,False
3086,True,False
3087,True,False
3088,True,False
3089,True,False
3090,True,False
3091,True,False
3092,True,False
3093,True,False
3094,True,False
3095,True,False
3096,True,False
3097,True,False
3098,True,False
3099,True,False
3100,True,False
3101,True,False
3102,True,False
3103,True,False
3104,True,False
3105,True,False
3106,True,False
3107,True,False
3108,True,False
3109,True,False
3110,True,False
3111,True,False
3112,True,False
3113,True,False
3114,True,False
3115,True,False
3116,True,False
3117,True,False
3118,True,False
3119,True,False
3120,True,False
3121,True,False
3122,True,False
3123,True,False
3124,True,False
3125,True,False
3126,True,False
3127,True,False
3128,True,False
3129,True,False
3130,True,False
3131,True,False
3132,True,False
3133,True,False
3134,True,False
3135,True,False
3136,True,False
3137,True,False
3138,True,False
3139,True,False
3140,True,False
3141,True,False
3142,True,False
3143,True,False
3144,True,False
3145,True,False
3146,True,False
3147,True,False
3148,True,False
3149,True,False
3150,True,False
3151,True,False
3152,True,False
3153,True,False
3154,True,False
3155,True,False
3156,True,False
3157,True,False
3158,True,False
3159,True,False
3160,True,False
3161,True,False
3162,True,False
3163,True,False
3164,True,False
3165,True,False
3166,True,False
3167,True,False
3168,True,False
3169,True,False
3170,True,False
3171,True,False
3172,True,False
3173,True,False
3174,True,False
3175,True,False
3176,True,False
3177,True,False
3178,True,False
3179,True,False
3180,True,False
3181,True,False
3182,True,False
3183,True,False
3184,True,False
3185,True,False
3186,True,False
3187,True,False
3188,True,False
3189,True,False
3190,True,False
3191,True,False
3192,True,False
3193,True,False
3194,True,False
3195,True,False
3196,True,False
3197,True,False
3198,True,False
3199,True,False
3200,True,False
3201,True,False
3202,True,False
3203,True,False
3204,True,False
3205,True,False
3206,True,False
3207,True,False
3208,True,False
3209,True,False
3210,True,False
3211,True,False
3212,True,False
3213,True,False
3214,True,False
3215,True,False
3216,True,False
3217,True,False
3218,True,False
3219,True,False
3220,True,False
3221,True,False
3222,True,False
3223,True,False
3224,True,False
3225,True,False
3226,True,False
3227,True,False
3228,True,False
3229,True,False
3230,True,False
3231,True,False
3232,True,False
3233,True,False
3234,True,False
3235,True,False
3236,True,False
3237,True,False
3238,True,False
3239,True,False
3240,True,False
3241,True,False
3242,True,False
3243,True,False
3244,True,False
3245,True,False
3246,True,False
3247,True,False
3248,True,False
3249,True,False
3250,True,False
3251,True,False
3252,True,False
3253,True,False
3254,True,False
3255,True,False
3256,True,False
3257,True,False
3258,True,False
3259,True,False
3260,True,False
3261,True,False
3262,True,False
3263,True,False
3264,True,False
3265,True,False
3266,False,False
3267,False,False
3268,False,False
3269,False,False
3270,False,False
3271,False,False
3272,False,False
3273,False,False
3274,False,False
3275,False,False
3276,False,False
3277,False,False
3278,False,False
3279,False,False
3280,False,False
3281,False,False
3282,False,False
3283,False,False
3284,False,False
3285,False,False
3286,False,False
3287,False,False
3288,False,False
3289,False,False
3290,False,False
3291,False,False
3292,False,False
3293,False,False
3294,False,False
3295,False,False
3296,False,False
3297,False,False
3298,False,False
3299,False,False
3300,False,False
3301,False,False
3302,False,False
3303,False,False
3304,False,False
3305,False,False
3306,False,False
3307,False,False
3308,False,False
3309,False,False
3310,False,False
3311,False,False
3312,False,False
3313,False,False
3314,False,False
3315,False,False
3316,False,False
3317,False,False
3318,False,False
3319,False,False
3320,False,False
3321,False,False
3322,False,False
3323,False,False
3324,False,False
3325,False,False
3326,False,False
3327,False,False
3328,False,False
3329,False,False
3330,False,False
3331,False,False
3332,False,False
3333,False,False
3334,False,False
3335,False,False
3336,False,False
3337,False,False
3338,False,False
3339,False,False
3340,False,False
3341,False,False
3342,False,False
3343,False,False
3344,False,False
3345,False,False
3346,False,False
3347,False,False
3348,False,False
3349,False,False
3350,False,False
3351,False,False
3352,False,False
3353,False,False
3354,False,False
3355,False,False
3356,False,False
3357,False,False
3358,False,False
3359,False,False
3360,False,False
3361,False,False
3362,False,False
3363,False,False
3364,False,False
3365,False,False
3366,False,False
3367,False,False
3368,False,False
3369,False,False
3370,False,False
3371,False,False
3372,False,False
3373,False,False
3374,False,False
3375,False,False
3376,False,False
3377,False,False
3378,False,False
3379,False,False
3380,False,False
3381,False,False
3382,False,False
3383,False,False
3384,False,False
3385,False,False
3386,False,False
3387,False,False
3388,False,False
3389,False,False
3390,False,False
3391,False,False
3392,False,False
3393,False,False
3394,False,False
3395,False,False
3396,False,False
3397,False,False
3398,False,False
3399,False,False
3400,False,False
3401,False,False
3402,False,False
3403,False,False
3404,False,False
3405,False,False
3406,False,False
3407,False,False
3408,False,False
3409,False,False
3410,False,False
3411,False,False
3412,False,False
3413,False,False
3414,False,False
3415,False,False
3416,False,False
3417,False,False
3418,False,False
3419,False,False
3420,False,False
3421,False,False
3422,False,False
3423,False,False
3424,False,False
3425,False,False
3426,False,False
3427,False,False
3428,False,False
3429,False,False
3430,False,False
3431,False,False
3432,False,False
3433,False,False
3434,False,False
3435,False,False
3436,False,False
3437,False,False
3438,False,False
3439,False,False
3440,False,False
3441,False,False
3442,False,False
3443,False,False
3444,False,False
3445,False,False
3446,False,False
3447,False,False
3448,False,False
3449,False,False
3450,False,False
3451,False,False
3452,False,False
3453,False,False
3454,False,False
3455,False,False
3456,False,False
3457,False,False
3458,False,False
3459,False,False
3460,False,False
3461,False,False
3462,False,False
3463,False,False
3464,False,False
3465,False,False
3466,False,False
3467,False,False
3468,False,False
3469,False,False
3470,False,False
3471,False,False
3472,False,False
3473,False,False
3474,False,False
3475,False,False
3476,False,False
3477,False,False
3478,False,False
3479,False,False
3480,False,False
3481,False,False
3482,False,False
3483,False,False
3484,False,False
3485,False,False
3486,False,False
3487,False,False
3488,False,False
3489,False,False
3490,False,False
3491,False,False
3492,False,False
3493,False,False
3494,False,False
3495,False,False
3496,False,False
3497,False,False
3498,False,False
3499,False,False
3500,False,False
3501,False,False
3502,False,False
3503,False,False
3504,False,False
3505,False,False
3506,False,False
3507,False,False
3508,False,False
3509,False,False
3510,False,False
3511,False,False
3512,False,False
3513,False,False
3514,False,False
3515,False,False
3516,False,False
3517,False,False
3518,False,False
3519,False,False
3520,False,False
3521,False,False
3522,False,False
3523,False,False
3524,False,False
3525,False,False
3526,False,False
3527,False,False
3528,False,False
3529,False,False
3530,False,False
3531,False,False
3532,False,False
3533,False,False
3534,False,False
3535,False,False
3536,False,False
3537,False,False
3538,False,False
3539,False,False
3540,False,False
3541,False,False
3542,False,False
3543,False,False
3544,False,False
3545,False,False
3546,False,False
3547,False,False
3548,False,False
3549,False,False
3550,False,False
3551,False,False
3552,False,False
3553,False,False
3554,False,False
3555,False,False
3556,False,False
3557,False,False
3558,False,False
3559,False,False
3560,False,False
3561,False,False
3562,False,False
3563,False,False
3564,False,False
3565,False,False
3566,False,False
3567,False,False
3568,False,False
3569,False,False
3570,False,False
3571,False,False
3572,False,False
3573,False,False
3574,False,False
3575,False,False
3576,False,False
3577,False,False
3578,False,False
3579,False,False
3580,False,False
3581,False,False
3582,False,False
3583,False,False
3584,False,False
3585,False,False
3586,False,False
3587,False,False
3588,False,False
3589,False,False
3590,False,False
3591,False,False
3592,False,False
3593,False,False
3594,False,False
3595,False,False
3596,False,False
3597,False,False
3598,False,False
3599,False,False
3600,False,False
3601,False,False
3602,False,False
3603,False,False
3604,False,False
3605,False,False
3606,False,False
3607,False,False
3608,False,False
3609,False,False
3610,False,False
3611,False,False
3612,False,False
3613,False,False
3614,False,False
3615,False,False
3616,False,False
3617,False,False
3618,False,False
3619,False,False
3620,False,False
3621,False,False
3622,False,False
3623,False,False
3624,False,False
3625,False,False
3626,False,False
3627,False,False
3628,False,False
3629,False,False
3630,False,False
3631,False,False
3632,False,False
3633,False,False
3634,False,False
3635,False,False
3636,False,False
3637,False,False
3638,False,False
3639,False,False
3640,False,False
3641,False,False
3642,False,False
3643,False,False
3644,False,False
3645,False,False
3646,False,False
3647,False,False
3648,False,False
3649,False,False
3650,False,False
3651,False,False
3652,False,False
3653,False,False
3654,False,False
3655,False,False
3656,False,False
3657,False,False
3658,False,False
3659,False,False
3660,False,False
3661,False,False
3662,False,False
3663,False,False
3664,False,False
3665,False,False
3666,False,False
3667,False,False
3668,False,False
3669,False,False
3670,False,False
3671,False,False
3672,False,False
3673,False,False
3674,False,False
3675,False,False
3676,False,False
3677,False,False
3678,False,False
3679,False,False
3680,False,False
3681,False,False
3682,False,False
3683,False,False
3684,False,False
3685,False,False
3686,False,False
3687,False,False
3688,False,False
3689,False,False
3690,False,False
3691,False,False
3692,False,False
3693,False,False
3694,False,False
3695,False,False
3696,False,False
3697,False,False
3698,False,False
3699,False,False
3700,False,False
3701,False,False
3702,False,False
3703,False,False
3704,False,False
3705,False,False
3706,False,False
3707,False,False
3708,False,False
3709,False,False
3710,False,False
3711,False,False
3712,False,False
3713,False,False
3714,False,False
3715,False,False
3716,False,False
3717,False,False
3718,False,False
3719,False,False
3720,False,False
3721,False,False
3722,False,False
3723,False,False
3724,False,False
3725,False,False
3726,False,False
3727,False,False
3728,False,False
3729,False,False
3730,False,False
3731,False,False
3732,False,False
3733,False,False
3734,False,False
3735,False,False
3736,False,False
3737,False,False
3738,False,False
3739,False,False
3740,False,False
3741,False,False
3742,False,False
3743,False,False
3744,False,False
3745,False,False
3746,False,False
3747,False,False
3748,False,False
3749,False,False
3750,False,False
3751,False,False
3752,False,False
3753,False,False
3754,False,False
3755,False,False
3756,False,False
3757,False,False
3758,False,False
3759,False,False
3760,False,False
3761,False,False
3762,False,False
3763,False,False
3764,False,False
3765,False,False
3766,False,False
3767,False,False
3768,False,False
3769,False,False
3770,False,False
3771,False,False
3772,False,False
3773,False,False
3774,False,False
3775,False,False
3776,False,False
3777,False,False
3778,False,False
3779,False,False
3780,False,False
3781,False,False
3782,False,False
3783,False,False
3784,False,False
3785,False,False
3786,False,False
3787,False,False
3788,False,False
3789,False,False
3790,False,False
3791,False,False
3792,False,False
3793,False,False
3794,False,False
3795,False,False
3796,False,False
3797,False,False
3798,False,False
3799,False,False
3800,False,False
3801,False,False
3802,False,False
3803,False,False
3804,False,False
3805,False,False
3806,False,False
3807,False,False
3808,False,False
3809,False,False
3810,False,False
3811,False,False
3812,False,False
3813,False,False
3814,False,False
3815,False,False
3816,False,False
3817,False,False
3818,False,False
3819,False,False
3820,False,False
3821,False,False
3822,False,False
3823,False,False
3824,False,False
3825,False,False
3826,False,False
3827,False,False
3828,False,False
3829,False,False
3830,False,False
3831,False,False
3832,False,False
3833,False,False
3834,False,False
3835,False,False
3836,False,False
3837,False,False
3838,False,False
3839,False,False
3840,False,False
3841,False,False
3842,False,False
3843,False,False
3844,False,False
3845,False,False
3846,False,False
3847,False,False
3848,False,False
3849,False,False
3850,False,False
3851,False,False
3852,False,False
3853,False,False
3854,False,False
3855,False,False
3856,False,False
3857,False,False
3858,False,False
3859,False,False
3860,False,False
3861,False,False
3862,False,False
3863,False,False
3864,False,False
3865,False,False
3866,False,False
3867,False,False
3868,False,False
3869,False,False
3870,False,False
3871,False,False
3872,False,False
3873,False,False
3874,False,False
3875,False,False
3876,False,False
3877,False,False
3878,False,False
3879,False,False
3880,False,False
3881,False,False
3882,False,False
3883,False,False
3884,False,False
3885,False,False
3886,False,False
3887,False,False
3888,False,False
3889,False,False
3890,False,False
3891,False,False
3892,False,False
3893,False,False
3894,False,False
3895,False,False
3896,False,False
3897,False,False
3898,False,False
3899,False,False
3900,False,False
3901,False,False
3902,False,False
3903,False,False
3904,False,False
3905,False,False
3906,False,False
3907,False,False
3908,False,False
3909,False,False
3910,False,False
3911,False,False
3912,False,False
3913,False,False
3914,False,False
3915,False,False
3916,False,False
3917,False,False
3918,False,False
3919,False,False
3920,False,False
3921,False,False
3922,False,False
3923,False,False
3924,False,False
3925,False,False
3926,False,False
3927,False,False
3928,False,False
3929,False,False
3930,False,False
3931,False,False
3932,False,False
3933,False,False
3934,False,False
3935,False,False
3936,False,False
3937,False,False
3938,False,False
3939,False,False
3940,False,False
3941,False,False
3942,False,False
3943,False,False
3944,False,False
3945,False,False
3946,False,False
3947,False,False
3948,False,False
3949,False,False
3950,False,False
3951,False,False
3952,False,False
3953,False,False
3954,False,False
3955,False,False
3956,False,False
3957,False,False
3958,False,False
3959,False,False
3960,False,False
3961,False,False
3962,False,False
3963,False,False
3964,False,False
3965,False,False
3966,False,False
3967,False,False
3968,False,False
3969,False,False
3970,False,False
3971,False,False
3972,False,False
3973,False,False
3974,False,False
3975,False,False
3976,False,False
3977,False,False
3978,False,False
3979,False,False
3980,False,False
3981,False,False
3982,False,False
3983,False,False
3984,False,False
3985,False,False
3986,False,False
3987,False,False
3988,False,False
3989,False,False
3990,False,False
3991,False,False
3992,False,False
3993,False,False
3994,False,False
3995,False,False
3996,False,False
3997,False,False
3998,False,False
3999,False,False
4000,False,False
4001,False,False
4002,False,False
4003,False,False
4004,False,False
4005,False,False
4006,False,False
4007,False,False
4008,False,False
4009,False,False
4010,False,False
4011,False,False
4012,False,False
4013,False,False
4014,False,False
4015,False,False
4016,False,False
4017,False,False
4018,False,False
4019,False,False
4020,False,False
4021,False,False
4022,False,False
4023,False,False
4024,False,False
4025,False,False
4026,False,False
4027,False,False
4028,False,False
4029,False,False
4030,False,False
4031,False,False
4032,False,False
4033,False,False
4034,False,False
4035,False,False
4036,False,False
4037,False,False
4038,False,False
4039,False,False
4040,False,False
4041,False,False
4042,False,False
4043,False,False
4044,False,False
4045,False,False
4046,False,False
4047,False,False
4048,False,False
4049,False,False
4050,False,False
4051,False,False
4052,False,False
4053,False,False
4054,False,False
4055,False,False
4056,False,False
4057,False,False
4058,False,False
4059,False,False
4060,False,False
4061,False,False
4062,False,False
4063,False,False
4064,False,False
4065,False,False
4066,False,False
4067,False,False
4068,False,False
4069,False,False
4070,False,False
4071,False,False
4072,False,False
4073,False,False
4074,False,False
4075,False,False
4076,False,False
4077,False,False
4078,False,False
4079,False,False
4080,False,False
4081,False,False
4082,False,False
4083,False,False
4084,False,False
4085,False,False
4086,False,False
4087,False,False
4088,False,False
4089,False,False
4090,False,False
4091,False,False
4092,False,False
4093,False,False
4094,False,False
4095,False,False
4096,False,False
4097,False,False
4098,False,False
4099,False,False
4100,False,False
4101,False,False
4102,False,False
4103,False,False
4104,False,False
4105,False,False
4106,False,False
4107,False,False
4108,False,False
4109,False,False
4110,False,False
4111,False,False
4112,False,False
4113,False,False
4114,False,False
4115,False,False
4116,False,False
4117,False,False
4118,False,False
4119,False,False
4120,False,False
4121,False,False
4122,False,False
4123,False,False
4124,False,False
4125,False,False
4126,False,False
4127,False,False
4128,False,False
4129,False,False
4130,False,False
4131,False,False
4132,False,False
4133,False,False
4134,False,False
4135,False,False
4136,False,False
4137,False,False
4138,False,False
4139,False,False
